"Laminate Flooring",UL1468,103,"Easy Click","3 Strip","Natural Beech",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1468_V,UL1468_L,UL1468_S,
"Laminate Flooring",PA8612,577,"Trendtime 6","1 Strip Wide Board","Construction White",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8612_V,PA8612_L,PA8612_S,
"Laminate Flooring",UL2410,232,"Easy Click","1 Strip","Oak Dark Grey Brushed",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL2410_V,UL2410_L,UL2410_S,
"Laminate Flooring",UL2413,204,"Easy Click","1 Strip","Rustic Oak Brushed",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL2413_V,UL2413_L,UL2413_S,
"Timber Flooring",UN4641,242,Cezanne,"1 Strip",Kempas,"Universal Flooring","Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,"600mm to 1820mm random",145mm,3mm,14mm,,,,16kg,"upto 10","This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Can be direct stuck to a suitable subfloor by a professional","HDF Quads and Scotias to match",nil,1.58,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (Low Sheen)",1710,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,88,0,UN4641_V,UN4641_L,UN4641_S,
"Laminate Flooring",PA8608,182,"Trendtime 6","1 Strip Wide Board","Oak Castell Limed",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8608_V,PA8608_L,PA8608_S,
"Timber Flooring",UN1213,485,Outback,"1 Strip",Jarrah,"Universal Flooring","The combination of typical Australian wood species
with high gloss lacquer finishing provides the
brightest shine and warms up the entire area.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment. This OUTBACK range of species feature 
High character grains that enhance the look of this Australian species timber floor.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,"600mm to 1820mm random",134mm,3mm,14mm,,,,16kg,"Upto 10 (random lenghts)","This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Direct stick to Subfloor by professional ","HDF Quads and Scotias to match",nil,1.46,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",1910,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,129,0,UN1213_V,UN1213_L,UN1213_S,
"Timber Flooring",UN1209,253,Outback,"1 Strip",Blackbutt,"Universal Flooring","The combination of typical Australian wood species
with high gloss lacquer finishing provides the
brightest shine and warms up the entire area.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment. This OUTBACK range of species feature 
High character grains that enhance the look of this Australian species timber floor.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,"600mm to 1820mm random",134mm,3mm,14mm,,,,16kg,"Upto 10 (random lenghts)","This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Direct stick to Subfloor by professional ","HDF Quads and Scotias to match",nil,1.46,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",2473,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,114,0,UN1209_V,UN1209_L,UN1209_S,
"Timber Flooring",UN2201,156,Outback,"2 Strip","Spotted Gum","Universal Flooring","The combination of typical Australian wood species
with high gloss lacquer finishing provides the
brightest shine and warms up the entire area.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,1820mm,186mm,3mm,14mm,,,,20kg,6,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Direct Stick application by professional if required","HDF Quads and Scotias to match",nil,2.03,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",2473,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,101,0,UN2201_V,UN2201_L,UN2201_S,
"Timber Flooring",UN2209,106,Outback,"2 Strip",Blackbutt,"Universal Flooring","The combination of typical Australian wood species
with high gloss lacquer finishing provides the
brightest shine and warms up the entire area.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,1820mm,186mm,3mm,14mm,,,,20kg,6,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Direct Stick application by professional if required","HDF Quads and Scotias to match",nil,2.03,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",2473,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,101,0,UN2209_V,UN2209_L,UN2209_S,
"Timber Flooring",UN2213,336,Outback,"2 Strip",Jarrah,"Universal Flooring","The combination of typical Australian wood species
with high gloss lacquer finishing provides the
brightest shine and warms up the entire area.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,1820mm,186mm,3mm,14mm,,,,20kg,6,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Direct Stick application by professional if required","HDF Quads and Scotias to match",nil,2.03,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",1910,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,119,0,UN2213_V,UN2213_L,UN2213_S,
"Timber Flooring",UN3615,123,Cezanne,"1 strip","Blue Gum","Universal Flooring","Cezanne is part of the original collections
of Universal, the first collections we
started with. They are still very popular,
since the timeless one-strip planks in this
range have a casual and contemporary
feel. A Cezanne floor suits for every room,
with every style.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,"600mm to 1820mm random",145mm,3mm,14mm,,,,16kg,"Upto 10","This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Can be Direct Stuck to suitable subfloor by a professional","HDF Quads and Scotias to match",nil,1.58,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",1630,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,101,0,UN3615_V,UN3615_L,UN3615_S,
