Category,Code,"Quantity Available",Range,"Board Type","Species / Colour / Decore",Supplier,"Description - Paragraph 1","Description - Paragraph 2","Description - Paragraph 3","Description - Paragraph 4","Country of Origin Manufacture","Product - Length","Product - Width","Product - Thickness Veneer","Product - Thickness Total","Pack - Length","Pack - Width","Pack - Thickness","Pack - Weight","Boards per pack","Installation options","Underlay Options","Glue Options","Scotia Options",Accessories,"Size m2","Edge Type","Joint System","Surface Finish","Janka Rating","Structural Warranty","Wear Layer Warranty","Construction Style","Recommended Use","Recommended Areas of Use","Care Instructions","Standards - Coating","Standards - AC Rating","Standards - Core Type","Standards - Anti Slip Test","Standards - ISO Certification","Standards - Base","Trim Options","Recommended Retail Price","Online Discount","Media - Photo 1","Media - Photo 2","Media - Photo 3","Media - Instructional Video"
"Laminate Flooring",PA3117,144,"Trendtime 1","1 Strip","Oak Goldpore",Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3117_V,PA3117_L,PA3117_S,
"Laminate Flooring",PA3126,260,"Trendtime 1","1 Strip",Blackbutt,Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3126_V,PA3126_L,PA3126_S,
"Laminate Flooring",PA3149,262,"Trendtime 1","1 Strip","Spotted Gum",Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3149_V,PA3149_L,PA3149_S,
"Laminate Flooring",PA8608,246,"Trendtime 6","1 Strip Wide Board","Oak Castell Limed",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8608_V,PA8608_L,PA8608_S,
"Laminate Flooring",PA8609,166,"Trendtime 6","1 Strip Wide Board","Oak Castell Smoked",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8609_V,PA8609_L,PA8609_S,
"Laminate Flooring",PA8612,558,"Trendtime 6","1 Strip Wide Board","Construction White",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8612_V,PA8612_L,PA8612_S,
"Laminate Flooring",PA8626,270,"Trendtime 6","1 Strip Wide Board",Blackbutt,Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,"23 kg",5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8626_V,PA8626_L,PA8626_S,
"Laminate Flooring",PA8649,184,"Trendtime 6",HDF,"Spotted Gum",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8649_V,PA8649_L,PA8649_S,
"Laminate Flooring",UL1449,231,"Easy Click","1 Strip",Cherry,Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1449_V,UL1449_L,UL1449_S,
"Laminate Flooring",UL1457,163,"Easy Click","1 Strip","Classic Oak Nature",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1457_V,UL1457_L,UL1457_S,
"Laminate Flooring",UL1460,301,"Easy Click","1 strip","Authentic Oak Light Brown",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1460_V,UL1460_L,UL1460_S,
"Laminate Flooring",UL1463,359,"Easy Click","1 Strip","Authentic Oak Dark Grey",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1463_V,UL1463_L,UL1463_S,
"Laminate Flooring",UL1468,235,"Easy Click","3 Strip","Natural Beech",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1468_V,UL1468_L,UL1468_S,
"Laminate Flooring",UL1471,235,"Easy Click","2 Strip",Walnut,Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1471_V,UL1471_L,UL1471_S,
"Laminate Flooring",UL2409,175,"Easy Click","1 Strip","Oak Light Grey Brushed",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL2409_V,UL2409_L,UL2409_S,
"Laminate Flooring",UL2410,291,"Easy Click","1 Strip","Oak Dark Grey Brushed",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL2410_V,UL2410_L,UL2410_S,
